"Product ID";Image;Name;Reference;Category;"Price (tax excl.)";"Price (tax incl.)";Quantity;Status;Position
84;https://www.asc925.com/1659/multi-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"Multi Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";12569;"Wedding Bands";79.500000;79.5;0;1
85;https://www.asc925.com/1660/multi-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"Multi Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";15284;"Wedding Bands";89.500000;89.5;4;0
86;https://www.asc925.com/1662/3-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"3 Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";15305;"Wedding Bands";109.500000;109.5;54;0
87;https://www.asc925.com/1664/1-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"1 Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";10517;"Wedding Bands";49.500000;49.5;117;0
88;https://www.asc925.com/1666/2-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"2 Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";10515;"Wedding Bands";59.500000;59.5;137;0
89;https://www.asc925.com/1668/1-row-micro-pave-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"1 Row Micro Pave  Cubic Zirconia Silver Ring with Rhodium Plating";11818;"Wedding Bands";79.500000;79.5;3;0
90;https://www.asc925.com/1670/1-row-cubic-zirconia-silver-ring-with-rhodium-plating.jpg;"1 Row Cubic Zirconia Silver Ring with Rhodium Plating";12085;"Wedding Bands";109.500000;109.5;3;0
91;https://www.asc925.com/1671/multi-row-micro-pave-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"Multi Row Micro Pave Cubic Zirconia Silver Ring with 14k Gold Plating";18218;"Wedding Bands";99.500000;99.5;5;0
92;https://www.asc925.com/1673/3-row-micro-pave-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"3 Row Micro Pave Cubic Zirconia Silver Ring with 14k Gold Plating";18230;"Wedding Bands";89.500000;89.5;2;0
93;https://www.asc925.com/1675/1-row-round-stone-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"1 Row Round Stone Cubic Zirconia Silver Ring with 14k Gold Plating";18233;"Wedding Bands";129.500000;129.5;48;0
94;https://www.asc925.com/1677/3-row-micro-pave-cubic-zirconia-silver-ring-with-14k-gold-plating.jpg;"3 Row Micro Pave Cubic Zirconia Silver Ring with 14k Gold Plating";18581;"Wedding Bands";99.500000;99.5;6;0
98;https://www.asc925.com/1681/angel-wings-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Angel Wings Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";18144;"Men Pendant";99.500000;99.5;0;1
99;https://www.asc925.com/1682/angel-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Angel Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";20960;"Men Pendant";159.500000;159.5;45;0
103;https://www.asc925.com/1688/micro-pave-925-sterling-silver-bridal-ring-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Bridal Ring 14K Yellow Gold Plating with Cubic Zirconia";20182;"Ladies Rings";199.500000;199.5;9;0
106;https://www.asc925.com/1691/micro-pave-925-sterling-silver-men-s-band-14k-yellow-gold-plating-round-stone-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Men's Band 14K Yellow Gold Plating Round Stone with Cubic Zirconia";19240;"Men Rings";159.500000;159.5;22;0
109;https://www.asc925.com/1694/micro-pave-925-sterling-silver-ladies-ring-rhodium-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Ring Rhodium Plating with Cubic Zirconia";13870;"Ladies Rings";99.500000;99.5;1;0
114;https://www.asc925.com/1700/micro-pave-925-sterling-silver-bridal-ring-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Bridal Ring 14K Yellow Gold Plating with Cubic Zirconia";16662;"Ladies Rings";199.500000;199.5;13;0
117;https://www.asc925.com/1704/micro-pave-925-sterling-silver-bridal-ring-rhodium-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Bridal Ring Rhodium Plating with Cubic Zirconia";20266;"Ladies Rings";199.500000;199.5;16;0
118;https://www.asc925.com/1705/round-cubic-zirconia-band-with-rhodium-plating.jpg;"Round Cubic Zirconia Band with Rhodium Plating";19223;"Wedding Bands";159.500000;159.5;25;0
121;https://www.asc925.com/1708/heart-love-ladies-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Heart Love Ladies Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";11218;"Ladies Pendant";45.500000;45.5;0;1
122;https://www.asc925.com/1709/moving-stone-cubic-zirconia-micro-pave-ladies-pendant-with-rhodium-plating.jpg;"Moving Stone Cubic Zirconia Micro Pave Ladies Pendant with Rhodium Plating";15887;"Ladies Pendant";65.500000;65.5;0;1
123;https://www.asc925.com/1710/cross-ladies-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Cross Ladies Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";22700;"Ladies Pendant";99.500000;99.5;0;1
124;https://www.asc925.com/1711/heart-ladies-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Heart Ladies Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";14937;"Ladies Pendant";39.500000;39.5;4;0
125;https://www.asc925.com/1712/micro-pave-cubic-zirconia-ladies-pendant-with-rhodium-plating.jpg;"Micro Pave Cubic Zirconia Ladies Pendant with Rhodium Plating";20669;"Ladies Pendant";59.500000;59.5;0;1
126;https://www.asc925.com/1714/heart-ladies-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Heart Ladies Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";12728;"Ladies Pendant";149.500000;149.5;23;0
127;https://www.asc925.com/1716/micro-pave-925-sterling-silver-ladies-pendant-rhodium-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Pendant Rhodium Plating with Cubic Zirconia";18261;"Ladies Pendant";99.500000;99.5;14;0
128;https://www.asc925.com/1717/micro-pave-cubic-zirconia-ladies-pendant-with-rhodium-plating.jpg;"Micro Pave Cubic Zirconia Ladies Pendant with Rhodium Plating";20673;"Ladies Pendant";89.500000;89.5;2;0
129;https://www.asc925.com/1718/micro-pave-cubic-zirconia-ladies-pendant-with-rhodium-plating.jpg;"Micro Pave Cubic Zirconia Ladies Pendant with Rhodium Plating";15891;"Ladies Pendant";94.500000;94.5;3;0
133;https://www.asc925.com/3074/jesus-men-s-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Jesus Men's Pendant Micro Pave 925 Sterling Silver 14k Yellow Gold Plating with Cubic Zirconia";19355;"Men Pendant";299.500000;299.5;12;0
134;https://www.asc925.com/1725/jesus-men-s-pendant-micro-pave-925-sterling-silver-rhodium-plating-with-cubic-zirconia.jpg;"Jesus Men's Pendant Micro Pave 925 Sterling Silver Rhodium Plating with Cubic Zirconia";19354;"Men Pendant";349.500000;349.5;0;1
136;https://www.asc925.com/1728/micro-pave-925-sterling-silver-earring-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Earring 14K Yellow Gold Plating with Cubic Zirconia";15435;"Unisex Earrings";75.500000;75.5;5;0
137;https://www.asc925.com/1730/micro-pave-925-sterling-silver-earring-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Earring 14K Yellow Gold Plating with Cubic Zirconia";15947;"Unisex Earrings";69.500000;69.5;0;1
139;https://www.asc925.com/1732/micro-pave-925-sterling-silver-earring-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Earring 14K Yellow Gold Plating with Cubic Zirconia";13612;"Unisex Earrings";89.500000;89.5;1;0
140;https://www.asc925.com/1733/micro-pave-925-sterling-silver-earring-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Earring 14K Yellow Gold Plating with Cubic Zirconia";13976;"Unisex Earrings";85.500000;85.5;0;1
141;https://www.asc925.com/1735/micro-pave-925-sterling-silver-earring-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Earring 14K Yellow Gold Plating with Cubic Zirconia";14386;"Unisex Earrings";89.500000;89.5;11;0
152;https://www.asc925.com/2664/micro-pave-925-sterling-silver-dangle-earring-rhodium-plating-with-cubic-zirconia.jpg;"MICRO PAVE 925 STERLING SILVER DANGLE EARRING RHODIUM PLATING WITH CUBIC ZIRCONIA";13079;"Dangling Earrings";449.500000;449.5;1;0
153;https://www.asc925.com/3908/micro-pave-925-sterling-silver-ladies-earring-rhodium-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Ladies Earring Rhodium Plating with Cubic Zirconia";19292;"Dangling Earrings";179.500000;179.5;0;1
158;https://www.asc925.com/1751/cross-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Cross Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating with Cubic Zirconia";19353;"Men Pendant";179.500000;179.5;9;0
161;https://www.asc925.com/1754/cross-men-s-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Cross Men's Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating with Cubic Zirconia";19352;"Men Pendant";179.500000;179.5;0;1
164;https://www.asc925.com/1759/cross-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Cross Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating with Cubic Zirconia";20361;"Men Pendant";139.500000;139.5;7;0
166;https://www.asc925.com/3073/cross-men-s-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Cross Men's Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating with Cubic Zirconia";19022;"Men Pendant";159.500000;159.5;5;0
167;https://www.asc925.com/1764/cross-men-s-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Cross Men's Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating with Cubic Zirconia";14634;"Men Pendant";129.500000;129.5;0;1
168;https://www.asc925.com/1766/cross-men-s-pendant-micro-pave-925-sterling-silver-14k-yellow-gold-plating.jpg;"Cross Men's Pendant Micro Pave 925 Sterling Silver 14K Yellow Gold Plating";19866;"Men Pendant";65.500000;65.5;1;0
169;https://www.asc925.com/3069/micro-pave-925-sterling-silver-men-s-pendant-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Men's Pendant 14K Yellow Gold Plating with Cubic Zirconia";18524;"Men Pendant";349.500000;349.5;0;1
171;https://www.asc925.com/3071/micro-pave-925-sterling-silver-men-s-pendant-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Men's Pendant 14K Yellow Gold Plating with Cubic Zirconia";18546;"Men Pendant";289.500000;289.5;8;0
174;https://www.asc925.com/1774/micro-pave-925-sterling-silver-men-s-pendant-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Men's Pendant 14K Yellow Gold Plating with Cubic Zirconia";19871;"Men Pendant";229.500000;229.5;1;0
175;https://www.asc925.com/3072/micro-pave-925-sterling-silver-men-s-pendant-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Men's Pendant 14K Yellow Gold Plating with Cubic Zirconia";18658;"Men Pendant";149.500000;149.5;0;1
177;https://www.asc925.com/1779/micro-pave-925-sterling-silver-men-s-pendant-14k-yellow-gold-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Men's Pendant 14K Yellow Gold Plating with Cubic Zirconia";20956;"Men Pendant";579.500000;579.5;18;0
180;https://www.asc925.com/1783/micro-pave-925-sterling-silver-men-s-pendant-rhodium-plating-with-cubic-zirconia.jpg;"Micro Pave 925 Sterling Silver Men's Pendant Rhodium Plating with Cubic Zirconia";20957;"Men Pendant";399.500000;399.5;14;0
